schemaname,tablename,indexname,indexdef
"public","quality_audit_checklist_items","ix_quality_audit_checklist_items_finding_id","CREATE INDEX ix_quality_audit_checklist_items_finding_id ON public.quality_audit_checklist_items USING btree (finding_id)"
"public","quality_audit_checklist_items","ix_quality_audit_checklist_items_response_status","CREATE INDEX ix_quality_audit_checklist_items_response_status ON public.quality_audit_checklist_items USING btree (response_status)"
"public","quality_audit_checklist_items","ix_quality_audit_checklist_items_section","CREATE INDEX ix_quality_audit_checklist_items_section ON public.quality_audit_checklist_items USING btree (section)"
"public","quality_audit_checklist_items","ix_quality_checklist_audit_order","CREATE INDEX ix_quality_checklist_audit_order ON public.quality_audit_checklist_items USING btree (audit_id, section, sort_order)"
"public","quality_audit_checklist_items","pk_quality_audit_checklist_items","CREATE UNIQUE INDEX pk_quality_audit_checklist_items ON public.quality_audit_checklist_items USING btree (id)"
"public","quality_audit_document_requests","ix_quality_audit_document_requests_amo_id","CREATE INDEX ix_quality_audit_document_requests_amo_id ON public.quality_audit_document_requests USING btree (amo_id)"
"public","quality_audit_document_requests","ix_quality_audit_document_requests_audit_id","CREATE INDEX ix_quality_audit_document_requests_audit_id ON public.quality_audit_document_requests USING btree (audit_id)"
"public","quality_audit_document_requests","ix_quality_audit_document_requests_due_date","CREATE INDEX ix_quality_audit_document_requests_due_date ON public.quality_audit_document_requests USING btree (due_date)"
"public","quality_audit_document_requests","ix_quality_audit_document_requests_requested_by_user_id","CREATE INDEX ix_quality_audit_document_requests_requested_by_user_id ON public.quality_audit_document_requests USING btree (requested_by_user_id)"
"public","quality_audit_document_requests","ix_quality_audit_document_requests_reviewed_by_user_id","CREATE INDEX ix_quality_audit_document_requests_reviewed_by_user_id ON public.quality_audit_document_requests USING btree (reviewed_by_user_id)"
"public","quality_audit_document_requests","ix_quality_audit_document_requests_status","CREATE INDEX ix_quality_audit_document_requests_status ON public.quality_audit_document_requests USING btree (status)"
"public","quality_audit_document_requests","ix_quality_audit_document_requests_uploaded_at","CREATE INDEX ix_quality_audit_document_requests_uploaded_at ON public.quality_audit_document_requests USING btree (uploaded_at)"
"public","quality_audit_document_requests","ix_quality_audit_document_requests_uploaded_by_user_id","CREATE INDEX ix_quality_audit_document_requests_uploaded_by_user_id ON public.quality_audit_document_requests USING btree (uploaded_by_user_id)"
"public","quality_audit_document_requests","ix_quality_doc_requests_audit_status","CREATE INDEX ix_quality_doc_requests_audit_status ON public.quality_audit_document_requests USING btree (audit_id, status)"
"public","quality_audit_document_requests","pk_quality_audit_document_requests","CREATE UNIQUE INDEX pk_quality_audit_document_requests ON public.quality_audit_document_requests USING btree (id)"
"public","quality_audit_post_briefs","ix_quality_audit_post_briefs_amo_id","CREATE INDEX ix_quality_audit_post_briefs_amo_id ON public.quality_audit_post_briefs USING btree (amo_id)"
"public","quality_audit_post_briefs","ix_quality_audit_post_briefs_audit_id","CREATE UNIQUE INDEX ix_quality_audit_post_briefs_audit_id ON public.quality_audit_post_briefs USING btree (audit_id)"
"public","quality_audit_post_briefs","ix_quality_audit_post_briefs_created_by_user_id","CREATE INDEX ix_quality_audit_post_briefs_created_by_user_id ON public.quality_audit_post_briefs USING btree (created_by_user_id)"
"public","quality_audit_post_briefs","ix_quality_audit_post_briefs_report_due_date","CREATE INDEX ix_quality_audit_post_briefs_report_due_date ON public.quality_audit_post_briefs USING btree (report_due_date)"
"public","quality_audit_post_briefs","pk_quality_audit_post_briefs","CREATE UNIQUE INDEX pk_quality_audit_post_briefs ON public.quality_audit_post_briefs USING btree (id)"
"public","quality_audit_report_trackers","ix_quality_audit_report_trackers_amo_id","CREATE INDEX ix_quality_audit_report_trackers_amo_id ON public.quality_audit_report_trackers USING btree (amo_id)"
"public","quality_audit_report_trackers","ix_quality_audit_report_trackers_audit_id","CREATE UNIQUE INDEX ix_quality_audit_report_trackers_audit_id ON public.quality_audit_report_trackers USING btree (audit_id)"
"public","quality_audit_report_trackers","ix_quality_audit_report_trackers_created_by_user_id","CREATE INDEX ix_quality_audit_report_trackers_created_by_user_id ON public.quality_audit_report_trackers USING btree (created_by_user_id)"
"public","quality_audit_report_trackers","ix_quality_audit_report_trackers_feedback_due_date","CREATE INDEX ix_quality_audit_report_trackers_feedback_due_date ON public.quality_audit_report_trackers USING btree (feedback_due_date)"
"public","quality_audit_report_trackers","ix_quality_audit_report_trackers_next_reminder_at","CREATE INDEX ix_quality_audit_report_trackers_next_reminder_at ON public.quality_audit_report_trackers USING btree (next_reminder_at)"
"public","quality_audit_report_trackers","ix_quality_audit_report_trackers_report_due_date","CREATE INDEX ix_quality_audit_report_trackers_report_due_date ON public.quality_audit_report_trackers USING btree (report_due_date)"
"public","quality_audit_report_trackers","ix_quality_audit_report_trackers_report_submitted_at","CREATE INDEX ix_quality_audit_report_trackers_report_submitted_at ON public.quality_audit_report_trackers USING btree (report_submitted_at)"
"public","quality_audit_report_trackers","ix_quality_audit_report_trackers_status","CREATE INDEX ix_quality_audit_report_trackers_status ON public.quality_audit_report_trackers USING btree (status)"
"public","quality_audit_report_trackers","ix_quality_report_tracker_status_due","CREATE INDEX ix_quality_report_tracker_status_due ON public.quality_audit_report_trackers USING btree (amo_id, status, report_due_date)"
"public","quality_audit_report_trackers","pk_quality_audit_report_trackers","CREATE UNIQUE INDEX pk_quality_audit_report_trackers ON public.quality_audit_report_trackers USING btree (id)"
"public","quality_car_actions","ix_quality_car_actions_action_type","CREATE INDEX ix_quality_car_actions_action_type ON public.quality_car_actions USING btree (action_type)"
"public","quality_car_actions","ix_quality_car_actions_actor_user_id","CREATE INDEX ix_quality_car_actions_actor_user_id ON public.quality_car_actions USING btree (actor_user_id)"
"public","quality_car_actions","ix_quality_car_actions_car_id","CREATE INDEX ix_quality_car_actions_car_id ON public.quality_car_actions USING btree (car_id)"
"public","quality_car_actions","ix_quality_car_actions_car_type","CREATE INDEX ix_quality_car_actions_car_type ON public.quality_car_actions USING btree (car_id, action_type)"
"public","quality_car_actions","pk_quality_car_actions","CREATE UNIQUE INDEX pk_quality_car_actions ON public.quality_car_actions USING btree (id)"
"public","quality_car_extension_requests","ix_quality_car_ext_car_status","CREATE INDEX ix_quality_car_ext_car_status ON public.quality_car_extension_requests USING btree (car_id, status)"
"public","quality_car_extension_requests","ix_quality_car_extension_requests_amo_id","CREATE INDEX ix_quality_car_extension_requests_amo_id ON public.quality_car_extension_requests USING btree (amo_id)"
"public","quality_car_extension_requests","ix_quality_car_extension_requests_car_id","CREATE INDEX ix_quality_car_extension_requests_car_id ON public.quality_car_extension_requests USING btree (car_id)"
"public","quality_car_extension_requests","ix_quality_car_extension_requests_requested_by_user_id","CREATE INDEX ix_quality_car_extension_requests_requested_by_user_id ON public.quality_car_extension_requests USING btree (requested_by_user_id)"
"public","quality_car_extension_requests","ix_quality_car_extension_requests_requested_due_date","CREATE INDEX ix_quality_car_extension_requests_requested_due_date ON public.quality_car_extension_requests USING btree (requested_due_date)"
"public","quality_car_extension_requests","ix_quality_car_extension_requests_reviewed_by_user_id","CREATE INDEX ix_quality_car_extension_requests_reviewed_by_user_id ON public.quality_car_extension_requests USING btree (reviewed_by_user_id)"
"public","quality_car_extension_requests","ix_quality_car_extension_requests_status","CREATE INDEX ix_quality_car_extension_requests_status ON public.quality_car_extension_requests USING btree (status)"
"public","quality_car_extension_requests","pk_quality_car_extension_requests","CREATE UNIQUE INDEX pk_quality_car_extension_requests ON public.quality_car_extension_requests USING btree (id)"
"public","quality_car_responses","ix_quality_car_responses_car_id","CREATE INDEX ix_quality_car_responses_car_id ON public.quality_car_responses USING btree (car_id)"
"public","quality_car_responses","ix_quality_car_responses_status","CREATE INDEX ix_quality_car_responses_status ON public.quality_car_responses USING btree (status)"
"public","quality_car_responses","pk_quality_car_responses","CREATE UNIQUE INDEX pk_quality_car_responses ON public.quality_car_responses USING btree (id)"
"public","quality_cars","ix_quality_cars_amo_due_id","CREATE INDEX ix_quality_cars_amo_due_id ON public.quality_cars USING btree (amo_id, due_date, id) WHERE (due_date IS NOT NULL)"
"public","quality_cars","ix_quality_cars_amo_due_status","CREATE INDEX ix_quality_cars_amo_due_status ON public.quality_cars USING btree (amo_id, due_date, status)"
"public","quality_cars","ix_quality_cars_amo_due_status_fast","CREATE INDEX ix_quality_cars_amo_due_status_fast ON public.quality_cars USING btree (amo_id, due_date, status) WHERE (due_date IS NOT NULL)"
"public","quality_cars","ix_quality_cars_amo_id","CREATE INDEX ix_quality_cars_amo_id ON public.quality_cars USING btree (amo_id)"
"public","quality_cars","ix_quality_cars_amo_status","CREATE INDEX ix_quality_cars_amo_status ON public.quality_cars USING btree (amo_id, status)"
"public","quality_cars","ix_quality_cars_amo_status_id","CREATE INDEX ix_quality_cars_amo_status_id ON public.quality_cars USING btree (amo_id, status, id)"
"public","quality_cars","ix_quality_cars_assigned_to_user_id","CREATE INDEX ix_quality_cars_assigned_to_user_id ON public.quality_cars USING btree (assigned_to_user_id)"
"public","quality_cars","ix_quality_cars_calendar_due","CREATE INDEX ix_quality_cars_calendar_due ON public.quality_cars USING btree (amo_id, due_date, status) WHERE (due_date IS NOT NULL)"
"public","quality_cars","ix_quality_cars_calendar_due_cover_v2","CREATE INDEX ix_quality_cars_calendar_due_cover_v2 ON public.quality_cars USING btree (amo_id, due_date, id) INCLUDE (car_number, title, status, priority, closed_at) WHERE (due_date IS NOT NULL)"
"public","quality_cars","ix_quality_cars_calendar_due_fast","CREATE INDEX ix_quality_cars_calendar_due_fast ON public.quality_cars USING btree (amo_id, due_date, id) WHERE (due_date IS NOT NULL)"
"public","quality_cars","ix_quality_cars_capa_status","CREATE INDEX ix_quality_cars_capa_status ON public.quality_cars USING btree (capa_status)"
"public","quality_cars","ix_quality_cars_car_number","CREATE INDEX ix_quality_cars_car_number ON public.quality_cars USING btree (car_number)"
"public","quality_cars","ix_quality_cars_dashboard_due_partial","CREATE INDEX ix_quality_cars_dashboard_due_partial ON public.quality_cars USING btree (amo_id, due_date) WHERE ((due_date IS NOT NULL) AND ((status)::text <> ALL ((ARRAY['CLOSED'::character varying, 'CANCELLED'::character varying])::text[])))"
"public","quality_cars","ix_quality_cars_dashboard_open_partial","CREATE INDEX ix_quality_cars_dashboard_open_partial ON public.quality_cars USING btree (amo_id) WHERE ((status)::text <> ALL ((ARRAY['CLOSED'::character varying, 'CANCELLED'::character varying])::text[]))"
"public","quality_cars","ix_quality_cars_due_date","CREATE INDEX ix_quality_cars_due_date ON public.quality_cars USING btree (due_date)"
"public","quality_cars","ix_quality_cars_escalated_at","CREATE INDEX ix_quality_cars_escalated_at ON public.quality_cars USING btree (escalated_at)"
"public","quality_cars","ix_quality_cars_evidence_received_at","CREATE INDEX ix_quality_cars_evidence_received_at ON public.quality_cars USING btree (evidence_received_at)"
"public","quality_cars","ix_quality_cars_evidence_verified_at","CREATE INDEX ix_quality_cars_evidence_verified_at ON public.quality_cars USING btree (evidence_verified_at)"
"public","quality_cars","ix_quality_cars_finding_id","CREATE INDEX ix_quality_cars_finding_id ON public.quality_cars USING btree (finding_id)"
"public","quality_cars","ix_quality_cars_next_reminder_at","CREATE INDEX ix_quality_cars_next_reminder_at ON public.quality_cars USING btree (next_reminder_at)"
"public","quality_cars","ix_quality_cars_priority","CREATE INDEX ix_quality_cars_priority ON public.quality_cars USING btree (priority)"
"public","quality_cars","ix_quality_cars_program","CREATE INDEX ix_quality_cars_program ON public.quality_cars USING btree (program)"
"public","quality_cars","ix_quality_cars_program_due","CREATE INDEX ix_quality_cars_program_due ON public.quality_cars USING btree (program, due_date)"
"public","quality_cars","ix_quality_cars_program_status","CREATE INDEX ix_quality_cars_program_status ON public.quality_cars USING btree (program, status)"
"public","quality_cars","ix_quality_cars_reminders","CREATE INDEX ix_quality_cars_reminders ON public.quality_cars USING btree (next_reminder_at)"
"public","quality_cars","ix_quality_cars_requested_by_user_id","CREATE INDEX ix_quality_cars_requested_by_user_id ON public.quality_cars USING btree (requested_by_user_id)"
"public","quality_cars","ix_quality_cars_root_cause_status","CREATE INDEX ix_quality_cars_root_cause_status ON public.quality_cars USING btree (root_cause_status)"
"public","quality_cars","ix_quality_cars_status","CREATE INDEX ix_quality_cars_status ON public.quality_cars USING btree (status)"
"public","quality_cars","ix_quality_cars_submitted_at","CREATE INDEX ix_quality_cars_submitted_at ON public.quality_cars USING btree (submitted_at)"
"public","quality_cars","pk_quality_cars","CREATE UNIQUE INDEX pk_quality_cars ON public.quality_cars USING btree (id)"
"public","quality_cars","uq_quality_car_number","CREATE UNIQUE INDEX uq_quality_car_number ON public.quality_cars USING btree (program, car_number)"
"public","quality_cars","uq_quality_cars_invite_token","CREATE UNIQUE INDEX uq_quality_cars_invite_token ON public.quality_cars USING btree (invite_token)"
